INDEX,VEHICLE ID,LOCAL DATE,LOCAL TIME,LATITUDE,N/S,LONGITUDE,E/W
1803,3063,2014/6/10,11:08:18,39.90635,N,116.43497,E
2429,3470,2014/6/10,11:08:18,39.86265,N,116.4102,E
3362,4705,2014/6/10,11:08:18,39.93456,N,116.34982,E
3707,5685,2014/6/10,11:08:18,39.97834,N,116.4933,E
3912,5811,2014/6/10,11:08:18,39.90815,N,116.52813,E
4385,6270,2014/6/10,11:08:18,39.94763,N,116.39134,E
4812,6502,2014/6/10,11:08:18,39.88955,N,116.39079,E
5099,6645,2014/6/10,11:08:18,39.91031,N,116.43541,E
6618,7550,2014/6/10,11:08:18,39.92269,N,116.27037,E
7526,9445,2014/6/10,11:08:18,39.93203,N,116.38855,E
1860,3075,2014/6/10,11:08:19,39.84397,N,116.38979,E
2503,3498,2014/6/10,11:08:19,39.96158,N,116.34715,E
3605,5666,2014/6/10,11:08:19,39.93244,N,116.48298,E
4077,5862,2014/6/10,11:08:19,39.89926,N,116.47699,E
4496,6442,2014/6/10,11:08:19,39.96025,N,116.55275,E
5367,6708,2014/6/10,11:08:19,40.01156,N,116.50569,E
5555,6747,2014/6/10,11:08:19,40.01397,N,116.46099,E
5908,6847,2014/6/10,11:08:19,40.04979,N,116.61181,E
6206,6955,2014/6/10,11:08:19,39.92895,N,116.41961,E
7108,8408,2014/6/10,11:08:19,39.935,N,116.40222,E
7365,9339,2014/6/10,11:08:19,40.07606,N,116.58131,E
7384,9410,2014/6/10,11:08:19,39.92534,N,116.44401,E
7605,9460,2014/6/10,11:08:19,39.85797,N,116.37232,E
7827,9750,2014/6/10,11:08:19,39.93173,N,116.36676,E
7967,9955,2014/6/10,11:08:19,39.92628,N,116.51845,E
90,2077,2014/6/10,11:08:20,39.88538,N,116.39544,E
100,2080,2014/6/10,11:08:20,39.97551,N,116.36871,E
387,2737,2014/6/10,11:08:20,39.88482,N,116.37987,E
909,2818,2014/6/10,11:08:20,39.81168,N,116.48051,E
1076,2839,2014/6/10,11:08:20,39.93301,N,116.4025,E
1620,3019,2014/6/10,11:08:20,39.9556,N,116.31708,E
1909,3109,2014/6/10,11:08:20,39.88117,N,116.43934,E
1986,3118,2014/6/10,11:08:20,39.9334,N,116.42792,E
1997,3119,2014/6/10,11:08:20,39.91519,N,116.55767,E
2297,3389,2014/6/10,11:08:20,40.04984,N,116.61076,E
2307,3392,2014/6/10,11:08:20,39.93518,N,116.49747,E
6515,7269,2014/6/10,11:08:20,40.37801,N,116.83894,E
6899,8162,2014/6/10,11:08:20,39.93759,N,116.07253,E
7078,8405,2014/6/10,11:08:20,40.05794,N,116.33615,E
7178,8607,2014/6/10,11:08:20,39.96255,N,116.49249,E
7637,9471,2014/6/10,11:08:20,39.88885,N,116.38822,E
8201,11670,2014/6/10,11:08:20,40.04985,N,116.61065,E
529,2759,2014/6/10,11:08:21,39.97459,N,116.30707,E
1265,2862,2014/6/10,11:08:21,39.93073,N,116.42775,E
2600,3525,2014/6/10,11:08:21,40.02958,N,116.55768,E
3062,4637,2014/6/10,11:08:21,39.91447,N,116.48348,E
5479,6736,2014/6/10,11:08:21,39.97538,N,116.45585,E
5485,6738,2014/6/10,11:08:21,40.1853,N,117.00965,E
7199,9324,2014/6/10,11:08:21,40.07838,N,116.28324,E
7332,9335,2014/6/10,11:08:21,39.87781,N,116.45444,E
2186,3192,2014/6/10,11:08:22,40.04919,N,116.58149,E
2395,3438,2014/6/10,11:08:22,39.91007,N,116.54877,E
2423,3469,2014/6/10,11:08:22,40.04977,N,116.6108,E
3451,4724,2014/6/10,11:08:22,39.95879,N,116.48003,E
4596,6469,2014/6/10,11:08:22,39.97167,N,116.49752,E
6656,8155,2014/6/10,11:08:22,39.95525,N,116.43965,E
6900,8162,2014/6/10,11:08:22,39.93769,N,116.07274,E
7179,8607,2014/6/10,11:08:22,39.9626,N,116.49256,E
7451,9434,2014/6/10,11:08:22,39.75109,N,116.5403,E
7779,9707,2014/6/10,11:08:22,39.93106,N,116.30275,E
7900,9779,2014/6/10,11:08:22,39.938,N,116.26778,E
8166,10732,2014/6/10,11:08:22,39.97782,N,116.45125,E
245,2715,2014/6/10,11:08:23,39.91154,N,116.42906,E
842,2807,2014/6/10,11:08:23,39.71977,N,116.43186,E
3246,4672,2014/6/10,11:08:23,40.12236,N,116.54822,E
3452,4724,2014/6/10,11:08:23,39.95884,N,116.47998,E
3574,5661,2014/6/10,11:08:23,39.98897,N,116.33822,E
4289,6258,2014/6/10,11:08:23,39.9931,N,116.37953,E
4325,6262,2014/6/10,11:08:23,39.89905,N,116.38559,E
5165,6664,2014/6/10,11:08:23,39.978,N,116.56076,E
5231,6680,2014/6/10,11:08:23,39.94704,N,116.46714,E
5615,6760,2014/6/10,11:08:23,39.86529,N,116.34266,E
5880,6842,2014/6/10,11:08:23,39.9782,N,116.56172,E
6019,6873,2014/6/10,11:08:23,40.03843,N,116.52606,E
6049,6880,2014/6/10,11:08:23,39.97813,N,116.56156,E
6154,6936,2014/6/10,11:08:23,39.97828,N,116.56174,E
7254,9329,2014/6/10,11:08:23,40.07785,N,116.58775,E
8039,10119,2014/6/10,11:08:23,39.98285,N,116.30222,E
1812,3064,2014/6/10,11:08:24,39.9195,N,116.40015,E
1944,3112,2014/6/10,11:08:24,39.9453,N,116.31829,E
2915,4426,2014/6/10,11:08:24,39.79694,N,116.51004,E
3014,4624,2014/6/10,11:08:24,39.95628,N,116.44816,E
5281,6693,2014/6/10,11:08:24,39.97884,N,116.56137,E
6608,7288,2014/6/10,11:08:24,39.98589,N,116.34796,E
8092,10127,2014/6/10,11:08:24,39.96108,N,116.45347,E
135,2618,2014/6/10,11:08:25,39.89614,N,116.45426,E
1342,2973,2014/6/10,11:08:25,39.958,N,116.44985,E
1963,3115,2014/6/10,11:08:25,39.85682,N,116.41841,E
3453,4724,2014/6/10,11:08:25,39.95895,N,116.47987,E
3553,5652,2014/6/10,11:08:25,39.83071,N,116.31469,E
3854,5782,2014/6/10,11:08:25,39.86532,N,116.45436,E
4236,6252,2014/6/10,11:08:25,39.84825,N,116.41786,E
4355,6266,2014/6/10,11:08:25,39.83093,N,116.39899,E
5060,6628,2014/6/10,11:08:25,39.95474,N,116.40175,E
6901,8162,2014/6/10,11:08:25,39.93784,N,116.07305,E
7233,9327,2014/6/10,11:08:25,39.86156,N,116.30693,E
1051,2837,2014/6/10,11:08:26,39.97244,N,116.27721,E
1834,3069,2014/6/10,11:08:26,40.04984,N,116.61069,E
3665,5681,2014/6/10,11:08:26,39.78704,N,116.35169,E
4335,6263,2014/6/10,11:08:26,39.94827,N,116.30389,E
4630,6478,2014/6/10,11:08:26,39.87656,N,116.35779,E
4762,6494,2014/6/10,11:08:26,39.86423,N,116.27476,E
6318,7173,2014/6/10,11:08:26,40.00178,N,116.39407,E
7378,9340,2014/6/10,11:08:26,39.99196,N,116.45638,E
8050,10121,2014/6/10,11:08:26,40.05952,N,116.58273,E
1041,2836,2014/6/10,11:08:27,39.66948,N,116.58282,E
1096,2842,2014/6/10,11:08:27,39.96637,N,116.35878,E
3111,4648,2014/6/10,11:08:27,39.9235,N,116.57689,E
3543,5646,2014/6/10,11:08:27,39.77131,N,116.66032,E
3645,5677,2014/6/10,11:08:27,39.99291,N,116.44518,E
3758,5696,2014/6/10,11:08:27,39.93937,N,116.41937,E
4650,6480,2014/6/10,11:08:27,39.93193,N,116.3832,E
4821,6506,2014/6/10,11:08:27,39.95783,N,116.37332,E
5514,6742,2014/6/10,11:08:27,39.95836,N,116.46054,E
5714,6790,2014/6/10,11:08:27,40.00832,N,116.49754,E
6164,6937,2014/6/10,11:08:27,39.90333,N,116.26849,E
6423,7253,2014/6/10,11:08:27,39.98205,N,116.4011,E
6562,7280,2014/6/10,11:08:27,39.93883,N,116.44485,E
6682,8159,2014/6/10,11:08:27,39.94159,N,116.08423,E
6902,8162,2014/6/10,11:08:27,39.93793,N,116.07326,E
35,1386,2014/6/10,11:08:28,40.04115,N,116.29922,E
894,2816,2014/6/10,11:08:28,39.95002,N,116.38091,E
1753,3055,2014/6/10,11:08:28,39.93985,N,116.38379,E
2217,3360,2014/6/10,11:08:28,39.85289,N,116.42225,E
2396,3438,2014/6/10,11:08:28,39.9101,N,116.54875,E
2469,3488,2014/6/10,11:08:28,40.13027,N,116.2574,E
2661,3543,2014/6/10,11:08:28,40.0334,N,116.57333,E
3269,4678,2014/6/10,11:08:28,40.05,N,116.61104,E
3594,5665,2014/6/10,11:08:28,39.95862,N,116.7353,E
3748,5695,2014/6/10,11:08:28,39.86987,N,116.32509,E
4158,6244,2014/6/10,11:08:28,40.02196,N,116.33743,E
4206,6249,2014/6/10,11:08:28,40.34454,N,116.73332,E
4226,6251,2014/6/10,11:08:28,40.28854,N,116.2181,E
4316,6261,2014/6/10,11:08:28,39.93038,N,116.41655,E
6004,6870,2014/6/10,11:08:28,39.96989,N,116.48376,E
6563,7280,2014/6/10,11:08:28,39.93892,N,116.44485,E
7527,9445,2014/6/10,11:08:28,39.93202,N,116.38935,E
29,1381,2014/6/10,11:08:29,39.99466,N,116.41572,E
136,2618,2014/6/10,11:08:29,39.89613,N,116.45427,E
1031,2834,2014/6/10,11:08:29,39.94757,N,116.37652,E
1379,2980,2014/6/10,11:08:29,39.90717,N,116.42912,E
1689,3041,2014/6/10,11:08:29,39.83535,N,116.28401,E
2363,3431,2014/6/10,11:08:29,39.96418,N,116.30065,E
2950,4613,2014/6/10,11:08:29,39.87296,N,116.62657,E
3655,5680,2014/6/10,11:08:29,40.04987,N,116.61079,E
3799,5704,2014/6/10,11:08:29,39.88848,N,116.66595,E
4196,6248,2014/6/10,11:08:29,40.14324,N,117.09001,E
4255,6254,2014/6/10,11:08:29,40.22824,N,117.11937,E
4940,6572,2014/6/10,11:08:29,39.96413,N,116.47211,E
5703,6786,2014/6/10,11:08:29,39.90718,N,116.44664,E
6234,6978,2014/6/10,11:08:29,40.32111,N,116.63371,E
7149,8412,2014/6/10,11:08:29,40.00024,N,116.45034,E
7394,9423,2014/6/10,11:08:29,39.92299,N,116.26009,E
8017,10015,2014/6/10,11:08:29,39.94746,N,116.51044,E
1899,3080,2014/6/10,11:08:30,39.96467,N,116.44475,E
2121,3144,2014/6/10,11:08:30,39.93682,N,116.41854,E
2196,3271,2014/6/10,11:08:30,39.87443,N,116.31132,E
2247,3363,2014/6/10,11:08:30,39.74308,N,116.12083,E
2346,3426,2014/6/10,11:08:30,39.87466,N,116.54292,E
2803,3753,2014/6/10,11:08:30,39.90401,N,116.46949,E
2873,3867,2014/6/10,11:08:30,39.96635,N,116.32554,E
3768,5698,2014/6/10,11:08:30,39.94531,N,116.38275,E
4033,5849,2014/6/10,11:08:30,39.88227,N,116.45012,E
4896,6525,2014/6/10,11:08:30,39.93315,N,116.42837,E
5201,6676,2014/6/10,11:08:30,39.93139,N,116.37013,E
5798,6815,2014/6/10,11:08:30,39.97986,N,116.3238,E
6429,7254,2014/6/10,11:08:30,39.93976,N,116.4383,E
6903,8162,2014/6/10,11:08:30,39.93809,N,116.07359,E
7987,9957,2014/6/10,11:08:30,39.95391,N,116.45196,E
8070,10125,2014/6/10,11:08:30,39.75003,N,116.3322,E
255,2718,2014/6/10,11:08:31,39.93616,N,116.5003,E
1489,2996,2014/6/10,11:08:31,39.91178,N,116.45105,E
1669,3031,2014/6/10,11:08:31,39.96171,N,116.41532,E
2101,3140,2014/6/10,11:08:31,39.98309,N,116.43178,E
2126,3147,2014/6/10,11:08:31,39.86848,N,116.54891,E
2559,3510,2014/6/10,11:08:31,40.00043,N,116.37197,E
2615,3529,2014/6/10,11:08:31,40.04997,N,116.61091,E
3160,4655,2014/6/10,11:08:31,39.72422,N,115.97827,E
5434,6723,2014/6/10,11:08:31,40.06534,N,117.38929,E
5569,6749,2014/6/10,11:08:31,39.96688,N,116.37707,E
6500,7267,2014/6/10,11:08:31,39.97623,N,116.47892,E
7298,9332,2014/6/10,11:08:31,39.90914,N,116.36744,E
7456,9437,2014/6/10,11:08:31,39.87972,N,116.45594,E
670,2780,2014/6/10,11:08:32,39.96643,N,116.30165,E
875,2811,2014/6/10,11:08:32,39.88588,N,116.22517,E
904,2817,2014/6/10,11:08:32,39.85482,N,116.21609,E
1066,2838,2014/6/10,11:08:32,39.85715,N,116.42511,E
1254,2861,2014/6/10,11:08:32,39.95887,N,116.45069,E
1659,3028,2014/6/10,11:08:32,39.95781,N,116.40795,E
2373,3432,2014/6/10,11:08:32,39.91903,N,116.44242,E
2769,3658,2014/6/10,11:08:32,40.04982,N,116.61063,E
3350,4701,2014/6/10,11:08:32,39.93743,N,116.51287,E
3687,5683,2014/6/10,11:08:32,39.97409,N,116.46705,E
4067,5861,2014/6/10,11:08:32,39.9061,N,116.45592,E
4268,6256,2014/6/10,11:08:32,39.86569,N,116.28106,E
4536,6462,2014/6/10,11:08:32,39.91361,N,116.27694,E
4741,6492,2014/6/10,11:08:32,39.91717,N,116.45584,E
5444,6725,2014/6/10,11:08:32,39.978,N,116.56166,E
